SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101878,Cash loans,M,Y,Y,1,292500.0,393543.0,20223.0,328500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00963,-14872,-1577,-7598.0,-5222,4.0,1,1,0,1,0,1,Core staff,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Housing,0.3958933802827122,0.2934296202605516,0.3031463744186309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1544.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
123530,Cash loans,M,Y,Y,0,157500.0,454500.0,30501.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-17033,-2955,-8111.0,-589,4.0,1,1,0,1,0,0,Low-skill Laborers,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.2420521520453969,0.5871367210427471,0.4776491548517548,0.0165,0.0415,0.9866,,,,0.069,0.0417,,0.0625,,0.0161,,,0.0168,0.043,0.9866,,,,0.069,0.0417,,0.064,,0.0168,,,0.0167,0.0415,0.9866,,,,0.069,0.0417,,0.0636,,0.0164,,,,block of flats,0.0127,"Stone, brick",No,1.0,1.0,1.0,1.0,-1519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
244047,Cash loans,F,N,Y,1,405000.0,1096020.0,56092.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-18967,-5255,-3260.0,-2494,,1,1,0,1,0,0,Accountants,3.0,1,1,SATURDAY,10,0,1,1,0,0,0,Construction,0.5888928740142232,0.6969262044001963,0.5989262182569273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-701.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
395774,Cash loans,F,Y,Y,2,67500.0,395766.0,17563.5,283500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-14217,-1790,-6568.0,-4706,65.0,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,9,0,0,0,0,0,0,Other,,0.6854873525398075,0.6512602186973006,0.1175,0.1031,0.9861,0.8096,0.0139,0.0,0.2414,0.1667,0.2083,0.1053,0.0941,0.1056,0.0077,0.0977,0.1197,0.107,0.9861,0.8171,0.014,0.0,0.2414,0.1667,0.2083,0.1077,0.1028,0.11,0.0078,0.1034,0.1187,0.1031,0.9861,0.8121,0.014,0.0,0.2414,0.1667,0.2083,0.1072,0.0958,0.1075,0.0078,0.0998,reg oper account,block of flats,0.1119,Block,No,8.0,0.0,7.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
354312,Cash loans,M,N,Y,0,180000.0,280170.0,33381.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-10201,-1387,-2681.0,-1785,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Industry: type 9,0.2641334744039046,0.4989959760945157,,0.0258,0.0328,0.9955,0.9388,0.0058,0.0,0.0345,0.1667,0.0417,,0.021,0.0289,0.0,0.0,0.0263,0.034,0.9955,0.9412,0.0059,0.0,0.0345,0.1667,0.0417,,0.023,0.0301,0.0,0.0,0.026,0.0328,0.9955,0.9396,0.0059,0.0,0.0345,0.1667,0.0417,,0.0214,0.0294,0.0,0.0,reg oper account,block of flats,0.0227,Panel,No,0.0,0.0,0.0,0.0,-1608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
322662,Cash loans,M,Y,N,0,270000.0,450000.0,23107.5,450000.0,Unaccompanied,Working,Incomplete higher,Separated,House / apartment,0.0116569999999999,-12336,-3337,-4339.0,-4335,3.0,1,1,1,1,1,0,,1.0,1,1,WEDNESDAY,17,0,1,1,0,1,1,Telecom,0.3501713651358236,0.6617791879685126,0.4740512892789932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-2708.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
353832,Cash loans,F,N,N,2,135000.0,601470.0,29065.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-14069,365243,-7414.0,-2743,,1,0,0,1,1,0,,4.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.5591056593621689,0.656158373001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
270108,Cash loans,F,Y,N,0,67500.0,675000.0,21906.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-13030,-1147,-427.0,-802,11.0,1,1,1,1,0,0,Core staff,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Kindergarten,0.7364649401523369,0.6354281406608936,,0.0835,0.0805,0.9747,0.6532,0.0615,0.0,0.1379,0.1667,0.2083,0.0839,0.0672,0.0698,0.0039,0.0031,0.0851,0.0835,0.9747,0.6668,0.0621,0.0,0.1379,0.1667,0.2083,0.0858,0.0735,0.0728,0.0039,0.0033,0.0843,0.0805,0.9747,0.6578,0.0619,0.0,0.1379,0.1667,0.2083,0.0854,0.0684,0.0711,0.0039,0.0032,reg oper account,block of flats,0.0564,Panel,No,0.0,0.0,0.0,0.0,-622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
249173,Cash loans,M,Y,Y,1,175500.0,526500.0,27013.5,526500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-11534,-968,-4866.0,-3753,9.0,1,1,0,1,0,1,Laborers,3.0,3,3,SATURDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.3318831214606628,0.1482748368535014,0.25533177083329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1350.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
114607,Cash loans,M,Y,Y,0,207000.0,171000.0,11425.5,171000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018209,-13571,-2567,-3694.0,-4639,12.0,1,1,1,1,1,1,Laborers,2.0,3,3,TUESDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.0699651125568611,0.2587115638944056,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1893.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
196401,Cash loans,M,N,N,0,54000.0,229365.0,21163.5,198000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,Municipal apartment,0.0038179999999999,-21438,365243,-5112.0,-3950,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,5,0,0,0,0,0,0,XNA,,0.5546052545399489,0.5352762504724826,0.0887,0.0295,0.9727,,,0.0,0.1724,0.1667,,0.0168,,0.067,,0.0662,0.0903,0.0307,0.9727,,,0.0,0.1724,0.1667,,0.0172,,0.0698,,0.0701,0.0895,0.0295,0.9727,,,0.0,0.1724,0.1667,,0.0171,,0.0682,,0.0676,,block of flats,0.0665,Others,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
104677,Cash loans,F,N,N,0,81000.0,135000.0,13351.5,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-22831,365243,-8635.0,-4818,,1,0,0,1,1,0,,2.0,2,2,MONDAY,16,0,0,0,0,0,0,XNA,0.8301692670640529,0.3278688966736389,0.501075160239048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-967.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
249688,Cash loans,F,Y,Y,1,90000.0,264888.0,27945.0,234000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.006207,-10865,-359,-10317.0,-2404,65.0,1,1,0,1,0,1,Sales staff,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Industry: type 2,0.3628690878223614,0.0645142903677995,0.6023863442690867,0.0784,,0.9757,,,0.0,0.1379,0.1667,,0.0608,,0.0571,,0.004,0.0798,,0.9757,,,0.0,0.1379,0.1667,,0.0622,,0.0595,,0.0042,0.0791,,0.9757,,,0.0,0.1379,0.1667,,0.0618,,0.0581,,0.0041,,block of flats,0.0465,"Stone, brick",No,1.0,0.0,1.0,0.0,-644.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
182376,Cash loans,M,Y,Y,0,180000.0,583191.0,21078.0,481500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.020713,-21770,-10549,-10770.0,-4470,19.0,1,1,0,1,0,0,Managers,2.0,3,2,TUESDAY,8,0,0,0,0,0,0,Emergency,,0.507365259105296,0.7688075728291359,0.0907,0.1033,0.9851,0.7959999999999999,0.0179,0.0,0.2069,0.1667,0.2083,0.0646,0.074,0.0828,0.0,0.0,0.0924,0.1072,0.9851,0.804,0.0181,0.0,0.2069,0.1667,0.2083,0.066,0.0808,0.0863,0.0,0.0,0.0916,0.1033,0.9851,0.7987,0.018,0.0,0.2069,0.1667,0.2083,0.0657,0.0752,0.0843,0.0,0.0,reg oper spec account,block of flats,0.0749,Panel,No,1.0,0.0,1.0,0.0,-719.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
396640,Cash loans,F,N,Y,2,90000.0,272520.0,16803.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.006296,-17105,-687,-5659.0,-648,,1,1,0,1,0,0,,3.0,3,3,TUESDAY,11,0,0,0,0,0,0,Other,,0.2114398958338576,0.6263042766749393,0.0536,0.0,0.9816,,,0.0,0.0345,0.125,,0.0,,0.0237,,0.0463,0.0546,0.0,0.9816,,,0.0,0.0345,0.125,,0.0,,0.0246,,0.049,0.0541,0.0,0.9816,,,0.0,0.0345,0.125,,0.0,,0.0241,,0.0473,,specific housing,0.0287,"Stone, brick",No,0.0,0.0,0.0,0.0,-1260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
204689,Cash loans,F,N,Y,0,225000.0,1720224.0,59922.0,1485000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-18071,-2054,-9615.0,-1527,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,18,0,0,0,0,1,1,Industry: type 3,0.6865426924328238,0.0298733820821136,0.3606125659189888,0.0,,0.9831,,,,0.2069,0.1667,,,,0.0906,,,0.0,,0.9831,,,,0.2069,0.1667,,,,0.0944,,,0.0,,0.9831,,,,0.2069,0.1667,,,,0.0922,,,,block of flats,0.0773,Panel,No,0.0,0.0,0.0,0.0,-389.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
121086,Cash loans,F,N,Y,0,112500.0,312768.0,24840.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.003069,-17459,-1073,-1831.0,-1000,,1,1,0,1,0,0,Medicine staff,1.0,3,3,TUESDAY,13,0,0,0,1,1,0,Business Entity Type 3,0.4526504326387904,0.6512914187947595,0.5226973172821112,,,0.9831,,,,,,,,,0.0714,,,,,0.9831,,,,,,,,,0.0744,,,,,0.9831,,,,,,,,,0.0727,,,,,0.0909,,No,1.0,0.0,1.0,0.0,-1561.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
406002,Cash loans,M,Y,Y,0,180000.0,494550.0,39780.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-11256,-1296,-8450.0,-3925,11.0,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,15,0,0,0,0,1,1,Business Entity Type 3,0.1934417521642252,0.7040555364429933,0.5046813193144684,0.1031,0.1135,0.9776,0.6940000000000001,0.0496,0.0,0.2069,0.1667,0.2083,0.06,0.0841,0.0891,0.0,0.0,0.105,0.1178,0.9777,0.706,0.0501,0.0,0.2069,0.1667,0.2083,0.0614,0.0918,0.0928,0.0,0.0,0.1041,0.1135,0.9776,0.6981,0.0499,0.0,0.2069,0.1667,0.2083,0.0611,0.0855,0.0907,0.0,0.0,reg oper account,block of flats,0.097,"Stone, brick",No,0.0,0.0,0.0,0.0,-1139.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
239840,Cash loans,F,Y,N,0,90000.0,360000.0,28440.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-17951,-9725,-10486.0,-1479,8.0,1,1,0,1,1,0,High skill tech staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Housing,,0.519121221533055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2544.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
143152,Cash loans,M,Y,Y,0,427500.0,1800000.0,55872.0,1800000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.025164,-13439,-2937,-3827.0,-5230,3.0,1,1,1,1,0,0,Managers,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.2047118275057436,0.6406751642415777,0.6594055320683344,0.0165,0.0843,0.993,0.9048,0.0057,0.0,0.069,0.125,0.1667,0.0153,0.0134,0.0571,0.0,0.0,0.0168,0.0875,0.993,0.9085,0.0057,0.0,0.069,0.125,0.1667,0.0156,0.0147,0.0595,0.0,0.0,0.0167,0.0843,0.993,0.9061,0.0057,0.0,0.069,0.125,0.1667,0.0155,0.0137,0.0581,0.0,0.0,reg oper account,block of flats,0.048,Panel,No,0.0,0.0,0.0,0.0,-1140.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
112742,Cash loans,F,N,Y,0,157500.0,526491.0,22437.0,454500.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.025164,-17585,365243,-8918.0,-1122,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.7508575562442831,0.6123999930985298,0.6528965519806539,0.0814,0.0736,0.9836,0.7756,0.0133,0.0,0.2069,0.1667,0.2083,0.5679,0.0664,0.0821,0.0,0.0,0.083,0.0764,0.9836,0.7844,0.0134,0.0,0.2069,0.1667,0.2083,0.5809,0.0725,0.0855,0.0,0.0,0.0822,0.0736,0.9836,0.7786,0.0134,0.0,0.2069,0.1667,0.2083,0.5778,0.0676,0.0836,0.0,0.0,reg oper account,block of flats,0.0713,"Stone, brick",No,2.0,1.0,2.0,1.0,-505.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
205744,Cash loans,M,Y,Y,2,157500.0,1053000.0,34096.5,1053000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-18054,-135,-9869.0,-771,1.0,1,1,0,1,0,0,Core staff,4.0,2,2,TUESDAY,14,0,0,0,1,0,1,Other,0.7870261655106195,0.5305837372917174,0.3689687382528466,0.0742,0.0577,0.9856,0.8028,0.0126,0.08,0.069,0.3333,0.375,0.0806,0.0605,0.0753,0.0,0.0,0.0756,0.0599,0.9856,0.8105,0.0127,0.0806,0.069,0.3333,0.375,0.0824,0.0661,0.0784,0.0,0.0,0.0749,0.0577,0.9856,0.8054,0.0127,0.08,0.069,0.3333,0.375,0.0819999999999999,0.0616,0.0766,0.0,0.0,reg oper account,block of flats,0.0661,Panel,No,0.0,0.0,0.0,0.0,-1179.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
214830,Cash loans,F,N,Y,0,157500.0,260640.0,26838.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010032,-24264,365243,-11107.0,-5038,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,3,0,0,0,0,0,0,XNA,,0.4950381052297352,0.5352762504724826,0.1474,0.1122,0.9846,0.7892,,0.16,0.1379,0.3333,,,,0.1011,,,0.1502,0.1164,0.9846,0.7975,,0.1611,0.1379,0.3333,,,,0.1053,,,0.1489,0.1122,0.9846,0.792,,0.16,0.1379,0.3333,,,,0.1029,,,reg oper account,block of flats,0.1176,"Stone, brick",No,11.0,0.0,11.0,0.0,-1891.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
299633,Cash loans,F,N,Y,1,81000.0,254700.0,18531.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-10815,-187,-4073.0,-1773,,1,1,1,1,1,0,High skill tech staff,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.3017119554587563,0.6791787006744788,,0.0639,0.0,0.9786,0.7076,0.0,0.0,0.0345,0.0833,0.125,0.0136,0.0488,0.0169,0.0154,0.0292,0.0651,0.0,0.9786,0.7190000000000001,0.0,0.0,0.0345,0.0833,0.125,0.0139,0.0533,0.0176,0.0156,0.0309,0.0645,0.0,0.9786,0.7115,0.0,0.0,0.0345,0.0833,0.125,0.0138,0.0496,0.0172,0.0155,0.0298,reg oper spec account,block of flats,0.0196,"Stone, brick",No,1.0,0.0,1.0,0.0,-1988.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
180388,Cash loans,F,N,N,0,135000.0,541323.0,27769.5,405000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020246,-17937,-1245,-8992.0,-1476,,1,1,0,1,0,0,Sales staff,1.0,3,3,TUESDAY,8,0,0,0,0,0,0,Self-employed,0.478255875074112,0.1037734550491976,0.3441550073724169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-3104.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
104216,Cash loans,F,N,N,0,72000.0,296280.0,15255.0,225000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.008068,-20991,-1547,-8744.0,-3640,,1,1,1,1,0,0,,1.0,3,3,SUNDAY,4,0,0,0,0,1,1,Business Entity Type 3,,0.2039591856153096,0.0701088438273582,0.0773,0.0879,0.9846,,,,0.1724,0.1667,,,,0.0749,,0.0244,0.0788,0.0913,0.9846,,,,0.1724,0.1667,,,,0.0781,,0.0258,0.0781,0.0879,0.9846,,,,0.1724,0.1667,,,,0.0763,,0.0249,,block of flats,0.0794,Panel,No,2.0,0.0,2.0,0.0,-500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
238257,Cash loans,F,N,Y,2,180000.0,194922.0,14571.0,157500.0,Family,Working,Secondary / secondary special,Separated,Office apartment,0.010643,-12721,-5185,-1625.0,-4835,,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Military,,0.517101126897406,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-946.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
100466,Cash loans,F,N,Y,0,175500.0,261801.0,18747.0,234000.0,Group of people,Working,Secondary / secondary special,Married,House / apartment,0.035792,-22986,-2062,-8014.0,-4415,,1,1,0,1,0,1,Managers,2.0,2,2,MONDAY,17,0,0,0,0,1,1,School,0.8129680164245,0.6768346788470393,0.363945238612397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2888.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
303980,Cash loans,M,N,Y,0,180000.0,250614.0,23116.5,202500.0,Family,Working,Higher education,Civil marriage,House / apartment,0.030755,-12622,-637,-6521.0,-873,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,15,0,0,0,1,1,0,Business Entity Type 3,,0.5307471272503302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
146730,Cash loans,F,Y,N,0,247500.0,225000.0,11619.0,225000.0,Unaccompanied,State servant,Higher education,Single / not married,With parents,0.010032,-10134,-1887,-501.0,-2828,9.0,1,1,1,1,0,1,Core staff,1.0,2,2,MONDAY,9,0,0,0,0,0,0,Bank,0.3580437470966171,0.3107940173684109,0.4382813743111921,0.1237,0.0708,0.9876,0.83,0.051,0.12,0.1034,0.375,0.4167,0.0947,0.1009,0.1299,0.0,0.0,0.1261,0.0734,0.9876,0.8367,0.0515,0.1208,0.1034,0.375,0.4167,0.0968,0.1102,0.1354,0.0,0.0,0.1249,0.0708,0.9876,0.8323,0.0513,0.12,0.1034,0.375,0.4167,0.0963,0.1026,0.1323,0.0,0.0,reg oper account,block of flats,0.1301,"Stone, brick",No,0.0,0.0,0.0,0.0,-628.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
428614,Cash loans,M,Y,Y,0,81000.0,111384.0,9058.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-8642,-957,-1272.0,-1331,14.0,1,1,1,1,0,1,Drivers,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 1,0.1722238249331007,0.6429775404929015,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1241.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
